measure_url	measure_type	scoring	status	report_type	group_code	period_start	period_end	reporter_system	reporter_value	reporter_display	subject_system	subject_value	measure_score	measure_score_unit	pop_initial	pop_denominator	pop_numerator	strat_kon_man	strat_kon_kvinna	strat_age_under_50	strat_age_50_64	strat_age_65_74	strat_age_75_84	strat_age_85_plus	strat_vt_0_30	strat_vt_31_60	strat_vt_61_90	strat_vt_91_120	strat_vt_121_180	strat_vt_over_180	dimension_type	dimension_value	dimension_display
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	5	5	5														kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	65	dagar	5																kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	60.8	dagar	5																kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	88.0	dagar	5																kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	24.5	dagar	5																kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	0.5	%	2	2	1														kommun	1491	1491
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	93.5	dagar	2																kommun	1491	1491
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	93.5	dagar	2																kommun	1491	1491
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	116.0	dagar	2																kommun	1491	1491
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	22.5	dagar	2																kommun	1491	1491
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	%	1	0	0														kommun	1492	1492
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	22	dagar	1																kommun	1492	1492
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	22	dagar	1																kommun	1492	1492
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	68	dagar	1																kommun	1492	1492
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	46	dagar	1																kommun	1492	1492
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	63	dagar	1																kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	63	dagar	1																kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	77	dagar	1																kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	14	dagar	1																kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	%	1	0	0														kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	10	dagar	1																kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	10	dagar	1																kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	26	dagar	1																kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	16	dagar	1																kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	%	1	0	0														kommun	1495	1495
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	41	dagar	1																kommun	1495	1495
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	41	dagar	1																kommun	1495	1495
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1495	1495
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1495	1495
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1499	1499
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	61	dagar	1																kommun	1499	1499
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	61	dagar	1																kommun	1499	1499
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	109	dagar	1																kommun	1499	1499
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000010148	Sahlgrenska Universitetssjukhuset	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	48	dagar	1																kommun	1499	1499
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	13	10	10	3	10	0	1	5	5	2	1	6	4	1	1	0			
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	58	dagar	13			3	10	0	1	5	5	2	1	6	4	1	1	0			
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	61.8	dagar	13			3	10	0	1	5	5	2	1	6	4	1	1	0			
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	87	dagar	13			3	10	0	1	5	5	2	1	6	4	1	1	0			
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	35	dagar	13			3	10	0	1	5	5	2	1	6	4	1	1	0			
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	13	10	10														yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	58	dagar	13																yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	61.8	dagar	13																yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	87	dagar	13																yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	35	dagar	13																yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	13	10	10														kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	58	dagar	13																kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	61.8	dagar	13																kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	87	dagar	13																kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	35	dagar	13																kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	3	3	3														bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	66	dagar	3																bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	59	dagar	3																bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	99.0	dagar	3																bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	33.0	dagar	3																bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	7	4	4														bokningssatt	3	3
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	58	dagar	7																bokningssatt	3	3
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	64.7	dagar	7																bokningssatt	3	3
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	87	dagar	7																bokningssatt	3	3
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	38	dagar	7																bokningssatt	3	3
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	3	3	3														bokningssatt	4	4
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	57	dagar	3																bokningssatt	4	4
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	57.7	dagar	3																bokningssatt	4	4
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	76.5	dagar	3																bokningssatt	4	4
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	18.5	dagar	3																bokningssatt	4	4
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														remittent	SE0000000000-OPT001	SE0000000000-OPT001
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	38	dagar	1																remittent	SE0000000000-OPT001	SE0000000000-OPT001
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	38	dagar	1																remittent	SE0000000000-OPT001	SE0000000000-OPT001
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	64	dagar	1																remittent	SE0000000000-OPT001	SE0000000000-OPT001
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	26	dagar	1																remittent	SE0000000000-OPT001	SE0000000000-OPT001
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	2	2	2														remittent	SE0000000000-OPT002	SE0000000000-OPT002
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	72.0	dagar	2																remittent	SE0000000000-OPT002	SE0000000000-OPT002
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	72	dagar	2																remittent	SE0000000000-OPT002	SE0000000000-OPT002
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	82.5	dagar	2																remittent	SE0000000000-OPT002	SE0000000000-OPT002
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	10.5	dagar	2																remittent	SE0000000000-OPT002	SE0000000000-OPT002
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	2	2	2														remittent	SE0000000000-OPT003	SE0000000000-OPT003
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	69.5	dagar	2																remittent	SE0000000000-OPT003	SE0000000000-OPT003
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	69.5	dagar	2																remittent	SE0000000000-OPT003	SE0000000000-OPT003
